:START_ID,:END_ID,:TYPE,count,mode,prop,chance
FrnMakeTestTube,Base.PropaneTank=1,CONSUMES,1,consume,,
FrnMakeTestTube,Base.FormaForTestTube,CONSUMES,1,keep,,
FrnMakeTestTube,Base.Tongs,CONSUMES,1,keep,,
FrnMakeTestTube,Base.kerBlacksmithTigel,CONSUMES,1,keep,,
FrnMakeTestTube,Base.Sound:Blow_Torch_C,CONSUMES,1,consume,,
FrnMakeTestTube,Base.Category:Melting,CONSUMES,1,consume,,
FrnMakeTestTube,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
FrnMakeTestTube,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
FrnMakeTestTube,Base.OnTest:LabRecipes_IsNearMuffleFurnace,CONSUMES,1,consume,,
FrnMakeTestTube,Base.Tooltip:Tooltip_zReVC_MuffleFurnace,CONSUMES,1,consume,,
FrnMakeSyringeReusable,[Recipe.GetItemTypes.BrokenGlass]=1,CONSUMES,1,consume,,
FrnMakeSyringeReusable,Base.Needle=3,CONSUMES,1,consume,,
FrnMakeSyringeReusable,Base.PropaneTank=1,CONSUMES,1,consume,,
FrnMakeSyringeReusable,Base.FormaForSyringeReusable,CONSUMES,1,keep,,
FrnMakeSyringeReusable,Base.Tongs,CONSUMES,1,keep,,
FrnMakeSyringeReusable,Base.kerBlacksmithTigel,CONSUMES,1,keep,,
FrnMakeSyringeReusable,Base.Sound:Blow_Torch_C,CONSUMES,1,consume,,
FrnMakeSyringeReusable,Base.Category:Melting,CONSUMES,1,consume,,
FrnMakeSyringeReusable,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
FrnMakeSyringeReusable,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
FrnMakeSyringeReusable,Base.SkillRequired:Doctor=2,CONSUMES,1,consume,,
FrnMakeSyringeReusable,Base.OnTest:LabRecipes_IsNearMuffleFurnace,CONSUMES,1,consume,,
FrnMakeSyringeReusable,Base.Tooltip:Tooltip_zReVC_MuffleFurnace,CONSUMES,1,consume,,
FrnMakeFlask,[Recipe.GetItemTypes.BrokenGlass]=1,CONSUMES,1,consume,,
FrnMakeFlask,Base.PropaneTank=1,CONSUMES,1,consume,,
FrnMakeFlask,Base.FormaForFlask,CONSUMES,1,keep,,
FrnMakeFlask,Base.Tongs,CONSUMES,1,keep,,
FrnMakeFlask,Base.kerBlacksmithTigel,CONSUMES,1,keep,,
FrnMakeFlask,Base.Sound:Blow_Torch_C,CONSUMES,1,consume,,
FrnMakeFlask,Base.Category:Melting,CONSUMES,1,consume,,
FrnMakeFlask,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
FrnMakeFlask,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
FrnMakeFlask,Base.OnTest:LabRecipes_IsNearMuffleFurnace,CONSUMES,1,consume,,
FrnMakeFlask,Base.Tooltip:Tooltip_zReVC_MuffleFurnace,CONSUMES,1,consume,,
FrnMakeJar,[Recipe.GetItemTypes.BrokenGlass]=1,CONSUMES,1,consume,,
FrnMakeJar,Base.PropaneTank=1,CONSUMES,1,consume,,
FrnMakeJar,Base.FormaForJar,CONSUMES,1,keep,,
FrnMakeJar,Base.Tongs,CONSUMES,1,keep,,
FrnMakeJar,Base.kerBlacksmithTigel,CONSUMES,1,keep,,
FrnMakeJar,Base.Sound:Blow_Torch_C,CONSUMES,1,consume,,
FrnMakeJar,Base.Category:Melting,CONSUMES,1,consume,,
FrnMakeJar,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
FrnMakeJar,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
FrnMakeJar,Base.OnTest:LabRecipes_IsNearMuffleFurnace,CONSUMES,1,consume,,
FrnMakeJar,Base.Tooltip:Tooltip_zReVC_MuffleFurnace,CONSUMES,1,consume,,
FrnMakeJarLid,Base.ScrapMetal/UnusableMetal=1,CONSUMES,1,consume,,
FrnMakeJarLid,Base.PropaneTank=1,CONSUMES,1,consume,,
FrnMakeJarLid,Base.FormaForJarLid,CONSUMES,1,keep,,
FrnMakeJarLid,Base.Tongs,CONSUMES,1,keep,,
FrnMakeJarLid,Base.kerBlacksmithTigel,CONSUMES,1,keep,,
FrnMakeJarLid,Base.Sound:Blow_Torch_C,CONSUMES,1,consume,,
FrnMakeJarLid,Base.Category:Melting,CONSUMES,1,consume,,
FrnMakeJarLid,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
FrnMakeJarLid,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
FrnMakeJarLid,Base.OnTest:LabRecipes_IsNearMuffleFurnace,CONSUMES,1,consume,,
FrnMakeJarLid,Base.Tooltip:Tooltip_zReVC_MuffleFurnace,CONSUMES,1,consume,,
FrnMakeNeedle,Base.ScrapMetal/UnusableMetal=1,CONSUMES,1,consume,,
FrnMakeNeedle,Base.PropaneTank=1,CONSUMES,1,consume,,
FrnMakeNeedle,Base.FormaForNeedle,CONSUMES,1,keep,,
FrnMakeNeedle,Base.Tongs,CONSUMES,1,keep,,
FrnMakeNeedle,Base.kerBlacksmithTigel,CONSUMES,1,keep,,
FrnMakeNeedle,Base.Sound:Blow_Torch_C,CONSUMES,1,consume,,
FrnMakeNeedle,Base.Category:Melting,CONSUMES,1,consume,,
FrnMakeNeedle,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
FrnMakeNeedle,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
FrnMakeNeedle,Base.OnTest:LabRecipes_IsNearMuffleFurnace,CONSUMES,1,consume,,
FrnMakeNeedle,Base.Tooltip:Tooltip_zReVC_MuffleFurnace,CONSUMES,1,consume,,
FrnMakeSmallSheetMetal,Base.ScrapMetal/UnusableMetal=2,CONSUMES,1,consume,,
FrnMakeSmallSheetMetal,Base.PropaneTank=1,CONSUMES,1,consume,,
FrnMakeSmallSheetMetal,Base.FormaForSmallMetallList,CONSUMES,1,keep,,
FrnMakeSmallSheetMetal,Base.Tongs,CONSUMES,1,keep,,
FrnMakeSmallSheetMetal,Base.kerBlacksmithTigel,CONSUMES,1,keep,,
FrnMakeSmallSheetMetal,Base.Sound:Blow_Torch_C,CONSUMES,1,consume,,
FrnMakeSmallSheetMetal,Base.Category:Melting,CONSUMES,1,consume,,
FrnMakeSmallSheetMetal,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
FrnMakeSmallSheetMetal,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
FrnMakeSmallSheetMetal,Base.OnTest:LabRecipes_IsNearMuffleFurnace,CONSUMES,1,consume,,
FrnMakeSmallSheetMetal,Base.Tooltip:Tooltip_zReVC_MuffleFurnace,CONSUMES,1,consume,,
FrnMakeHeadFireAxe,Base.ScrapMetal/SmallSheetMetal/UnusableMetal=3,CONSUMES,1,consume,,
FrnMakeHeadFireAxe,Base.PropaneTank=1,CONSUMES,1,consume,,
FrnMakeHeadFireAxe,Base.FormaHeadFireAxe,CONSUMES,1,keep,,
FrnMakeHeadFireAxe,Base.Tongs,CONSUMES,1,keep,,
FrnMakeHeadFireAxe,Base.kerBlacksmithTigel,CONSUMES,1,keep,,
FrnMakeHeadFireAxe,Base.Sound:Blow_Torch_C,CONSUMES,1,consume,,
FrnMakeHeadFireAxe,Base.Category:Melting,CONSUMES,1,consume,,
FrnMakeHeadFireAxe,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
FrnMakeHeadFireAxe,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
FrnMakeHeadFireAxe,Base.OnTest:LabRecipes_IsNearMuffleFurnace,CONSUMES,1,consume,,
FrnMakeHeadFireAxe,Base.Tooltip:Tooltip_zReVC_MuffleFurnace,CONSUMES,1,consume,,
FrnMakeHeadHeavyHammer,Base.ScrapMetal/SmallSheetMetal/UnusableMetal=4,CONSUMES,1,consume,,
FrnMakeHeadHeavyHammer,Base.PropaneTank=1,CONSUMES,1,consume,,
FrnMakeHeadHeavyHammer,Base.FormaHeadHeavyHammer,CONSUMES,1,keep,,
FrnMakeHeadHeavyHammer,Base.Tongs,CONSUMES,1,keep,,
FrnMakeHeadHeavyHammer,Base.kerBlacksmithTigel,CONSUMES,1,keep,,
FrnMakeHeadHeavyHammer,Base.Sound:Blow_Torch_C,CONSUMES,1,consume,,
FrnMakeHeadHeavyHammer,Base.Category:Melting,CONSUMES,1,consume,,
FrnMakeHeadHeavyHammer,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
FrnMakeHeadHeavyHammer,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
FrnMakeHeadHeavyHammer,Base.OnTest:LabRecipes_IsNearMuffleFurnace,CONSUMES,1,consume,,
FrnMakeHeadHeavyHammer,Base.Tooltip:Tooltip_zReVC_MuffleFurnace,CONSUMES,1,consume,,
FrnMeltGoldJewelry,Base.Bracelet_BangleLeftGold/Bracelet_BangleRightGold/Bracelet_ChainLeftGold/Bracelet_ChainRightGold/Earring_Stud_Gold/Earring_LoopLrg_Gold/Earring_LoopMed_Gold/Earring_LoopSmall_Gold_Both/Earring_LoopSmall_Gold_Top/Necklace_Gold/Necklace_GoldDiamond/Necklace_GoldRuby/NecklaceLong_Gold/NecklaceLong_GoldDiamond/NoseRing_Gold/NoseStud_Gold/Ring_Left_MiddleFinger_GoldDiamond/Ring_Left_RingFinger_GoldDiamond/Ring_Right_MiddleFinger_GoldDiamond/Ring_Right_RingFinger_GoldDiamond/Ring_Left_MiddleFinger_Gold/Ring_Left_RingFinger_Gold/Ring_Right_MiddleFinger_Gold/Ring_Right_RingFinger_Gold/Ring_Left_MiddleFinger_GoldRuby/Ring_Left_RingFinger_GoldRuby/Ring_Right_MiddleFinger_GoldRuby/Ring_Right_RingFinger_GoldRuby,CONSUMES,1,consume,,
FrnMeltGoldJewelry,Base.PropaneTank=1,CONSUMES,1,consume,,
FrnMeltGoldJewelry,Base.Tongs,CONSUMES,1,keep,,
FrnMeltGoldJewelry,Base.kerBlacksmithTigel,CONSUMES,1,keep,,
FrnMeltGoldJewelry,Base.Sound:Blow_Torch_C,CONSUMES,1,consume,,
FrnMeltGoldJewelry,Base.Category:Melting,CONSUMES,1,consume,,
FrnMeltGoldJewelry,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
FrnMeltGoldJewelry,Base.SkillRequired:MetalWelding=1,CONSUMES,1,consume,,
FrnMeltGoldJewelry,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
FrnMeltGoldJewelry,Base.OnTest:LabRecipes_IsNearMuffleFurnace,CONSUMES,1,consume,,
FrnMeltGoldJewelry,Base.Tooltip:Tooltip_zReVC_MuffleFurnace,CONSUMES,1,consume,,
FrnMeltSilverJewelry,Base.Bracelet_BangleLeftSilver/Bracelet_BangleRightSilver/Bracelet_ChainLeftSilver/Bracelet_ChainRightSilver/Earring_LoopLrg_Silver/Earring_LoopMed_Silver/Earring_Stud_Silver/Earring_LoopSmall_Silver_Both/Earring_LoopSmall_Silver_Top/NecklaceLong_Silver/NecklaceLong_SilverDiamond/NecklaceLong_SilverEmerald/NecklaceLong_SilverSapphire/Necklace_Silver/Necklace_SilverCrucifix/Necklace_SilverDiamond/Necklace_SilverSapphire/NoseRing_Silver/NoseStud_Silver/Ring_Left_MiddleFinger_SilverDiamond/Ring_Left_RingFinger_SilverDiamond/Ring_Right_MiddleFinger_SilverDiamond/Ring_Right_RingFinger_SilverDiamond/Ring_Left_MiddleFinger_Silver/Ring_Left_RingFinger_Silver/Ring_Right_MiddleFinger_Silver/Ring_Right_RingFinger_Silver,CONSUMES,1,consume,,
FrnMeltSilverJewelry,Base.PropaneTank=1,CONSUMES,1,consume,,
FrnMeltSilverJewelry,Base.Tongs,CONSUMES,1,keep,,
FrnMeltSilverJewelry,Base.kerBlacksmithTigel,CONSUMES,1,keep,,
FrnMeltSilverJewelry,Base.Sound:Blow_Torch_C,CONSUMES,1,consume,,
FrnMeltSilverJewelry,Base.Category:Melting,CONSUMES,1,consume,,
FrnMeltSilverJewelry,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
FrnMeltSilverJewelry,Base.SkillRequired:MetalWelding=1,CONSUMES,1,consume,,
FrnMeltSilverJewelry,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
FrnMeltSilverJewelry,Base.OnTest:LabRecipes_IsNearMuffleFurnace,CONSUMES,1,consume,,
FrnMeltSilverJewelry,Base.Tooltip:Tooltip_zReVC_MuffleFurnace,CONSUMES,1,consume,,
ReFireAxe,Base.HeadFireAxe=1,CONSUMES,1,consume,,
ReFireAxe,Base.Log=1,CONSUMES,1,consume,,
ReFireAxe,keep [Recipe.GetItemTypes.SharpKnife],CONSUMES,1,consume,,
ReFireAxe,keep [Recipe.GetItemTypes.Saw],CONSUMES,1,consume,,
ReFireAxe,Base.CanBeDoneFromFloor:true,CONSUMES,1,consume,,
ReFireAxe,Base.Sound:Sawing,CONSUMES,1,consume,,
ReFireAxe,Base.SkillRequired:Woodwork=4,CONSUMES,1,consume,,
ReFireAxe,Base.Category:Survivalist,CONSUMES,1,consume,,
ReSledgehammer,Base.HeadHeavyHammer=1,CONSUMES,1,consume,,
ReSledgehammer,Base.Log=1,CONSUMES,1,consume,,
ReSledgehammer,keep [Recipe.GetItemTypes.SharpKnife],CONSUMES,1,consume,,
ReSledgehammer,keep [Recipe.GetItemTypes.Saw],CONSUMES,1,consume,,
ReSledgehammer,Base.CanBeDoneFromFloor:true,CONSUMES,1,consume,,
ReSledgehammer,Base.Sound:Sawing,CONSUMES,1,consume,,
ReSledgehammer,Base.SkillRequired:Woodwork=4,CONSUMES,1,consume,,
ReSledgehammer,Base.Category:Survivalist,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.ElectronicsScrap=15,CONSUMES,1,consume,,
TupoeGovnoCompWork,Radio.ElectricWire=8,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.LightBulb=6,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.SmallSheetMetal=4,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.SheetMetal=2,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.Screws=16,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.destroy CarBattery1/CarBattery2/CarBattery3=1,CONSUMES,1,consume,,
TupoeGovnoCompWork,destroy Radio.TvAntique/Radio.TvWideScreen/Radio.TvBlack=1,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.WeldingRods=5,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.BlowTorch=1,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.WeldingMask,CONSUMES,1,keep,,
TupoeGovnoCompWork,Result:Moveables.appliances_com_01_72=1,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.Sound:Blow_Torch_A,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.Category:Equipment,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.SkillRequired:MetalWelding=2;Electricity=2,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.NeedToBeLearn:true,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.OnTest:LabRecipes_IsNearWorkbench,CONSUMES,1,consume,,
TupoeGovnoCompWork,Base.Tooltip:Tooltip_zReVC_Workbench,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.Plank=2,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.Screws=4,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.LabTestTube=4,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.Glasses_Normal/Glasses_Reading=1,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.ElectronicsScrap=5,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.LightBulb=1,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.MetalPipe=1,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.SmallSheetMetal=4,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.Sound:Hammering,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.Category:Equipment,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.SkillRequired:Electricity=2;Doctor=2;Woodwork=2,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.OnTest:LabRecipes_IsNearWorkbench,CONSUMES,1,consume,,
LabAssembleMicroscope,Base.Tooltip:Tooltip_zReVC_Workbench,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.SheetMetal=4,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.SmallSheetMetal=4,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.ScrapMetal=4,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.Screws=12,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.ElectronicsScrap=18,CONSUMES,1,consume,,
LabAssembleChromatograph,Radio.ElectricWire=4,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.destroy CarBattery1/CarBattery2/CarBattery3=1,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.LightBulb=6,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.WeldingRods=5,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.BlowTorch=1,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.WeldingMask,CONSUMES,1,keep,,
LabAssembleChromatograph,Base.Sound:Blow_Torch_A,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.Category:Equipment,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.SkillRequired:Doctor=2;MetalWelding=2;Electricity=2,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.OnTest:LabRecipes_IsNearWorkbench,CONSUMES,1,consume,,
LabAssembleChromatograph,Base.Tooltip:Tooltip_zReVC_Workbench,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.SheetMetal=2,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.SmallSheetMetal=4,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.ElectronicsScrap=10,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.Screws=8,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.DuctTape=3,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.Aluminum=3,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.LightBulb=2,CONSUMES,1,consume,,
LabAssembleSpectrometer,Radio.ElectricWire=2,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.destroy CarBattery1/CarBattery2/CarBattery3=1,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.WeldingRods=5,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.BlowTorch=1,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.WeldingMask,CONSUMES,1,keep,,
LabAssembleSpectrometer,Base.Sound:Blow_Torch_A,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.Category:Equipment,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.SkillRequired:Doctor=2;MetalWelding=2;Electricity=2,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.OnTest:LabRecipes_IsNearWorkbench,CONSUMES,1,consume,,
LabAssembleSpectrometer,Base.Tooltip:Tooltip_zReVC_Workbench,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.Plank=2,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.Nails=6,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.LabTestTube=4,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.LabFlask=4,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.MetalBar=5,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.SmallSheetMetal=1,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.Wire=5,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.Sound:Hammering,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.Category:Equipment,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.SkillRequired:Doctor=2;Woodwork=2,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.OnTest:LabRecipes_IsNearWorkbench,CONSUMES,1,consume,,
LabAssembleChemistrySet,Base.Tooltip:Tooltip_zReVC_Workbench,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.SmallSheetMetal=6,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.Screws=8,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.DuctTape=2,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.Aluminum=2,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.ElectronicsScrap=10,CONSUMES,1,consume,,
LabAssembleCentrifuge,Radio.ElectricWire=2,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.Sound:Hammering,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.Category:Equipment,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.SkillRequired:Doctor=2;Electricity=2,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.OnTest:LabRecipes_IsNearWorkbench,CONSUMES,1,consume,,
LabAssembleCentrifuge,Base.Tooltip:Tooltip_zReVC_Workbench,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.SheetMetal=5,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.SmallSheetMetal=8,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.ScrapMetal=6,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.Screws=8,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.ElectronicsScrap=6,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Radio.ElectricWire=3,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.destroy CarBattery1/CarBattery2/CarBattery3=1,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.WeldingRods=5,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.BlowTorch=1,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.WeldingMask,CONSUMES,1,keep,,
LabAssembleMuffleFurnace,Base.Sound:Blow_Torch_A,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.Category:Equipment,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.SkillRequired:MetalWelding=2;Electricity=2,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.OnTest:LabRecipes_IsNearWorkbench,CONSUMES,1,consume,,
LabAssembleMuffleFurnace,Base.Tooltip:Tooltip_zReVC_Workbench,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.Plank=8,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.Nails=16,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.Screwdriver=1,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.Wrench=1,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.Hammer=1,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.Saw=1,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.SmallSheetMetal=3,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.ElectronicsScrap=5,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.NoBrokenItems:true,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.Sound:Hammering,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.Category:Equipment,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.SkillRequired:Woodwork=2,CONSUMES,1,consume,,
LabAssembleWorkbench,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
LabAssembleEasel,Base.Plank=6,CONSUMES,1,consume,,
LabAssembleEasel,Base.Nails=6,CONSUMES,1,consume,,
LabAssembleEasel,Base.Sheet=1,CONSUMES,1,consume,,
LabAssembleEasel,keep [Recipe.GetItemTypes.Hammer],CONSUMES,1,consume,,
LabAssembleEasel,Base.NoBrokenItems:true,CONSUMES,1,consume,,
LabAssembleEasel,Base.Sound:Hammering,CONSUMES,1,consume,,
LabAssembleEasel,Base.Category:Equipment,CONSUMES,1,consume,,
LabAssembleEasel,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
LabAssembleEasel,Base.SkillRequired:Woodwork=2,CONSUMES,1,consume,,
LabAssembleEasel,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.SheetMetal=1,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.SmallSheetMetal=4,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.Screws=8,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.PaintWhite=2,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.Sponge=1,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.Pen/BluePen/RedPen=1,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.Paintbrush=1,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.Crayons=1,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.Sound:Hammering,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.Category:Decorations,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.SkillRequired:MetalWelding=2,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.OnTest:LabRecipes_IsNearWorkbench,CONSUMES,1,consume,,
DecAssembleWhiteboard,Base.Tooltip:Tooltip_zReVC_Workbench,CONSUMES,1,consume,,
DecPaintPeriodicTablePoster,Base.SheetPaper2=12,CONSUMES,1,consume,,
DecPaintPeriodicTablePoster,Base.Twine=2,CONSUMES,1,consume,,
DecPaintPeriodicTablePoster,Base.Sound:Drawing_B,CONSUMES,1,consume,,
DecPaintPeriodicTablePoster,Base.Category:Decorations,CONSUMES,1,consume,,
DecPaintPeriodicTablePoster,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
DecPaintPeriodicTablePoster,Base.NeedToBeLearn:True,CONSUMES,1,consume,,
DecPaintPeriodicTablePoster,Base.OnTest:LabRecipes_IsNearEasel,CONSUMES,1,consume,,
DecPaintPeriodicTablePoster,Base.Tooltip:Tooltip_zReVC_Easel,CONSUMES,1,consume,,
DecPaintWashYourHandsPoster,Base.SheetPaper2=6,CONSUMES,1,consume,,
DecPaintWashYourHandsPoster,Base.Twine=1,CONSUMES,1,consume,,
DecPaintWashYourHandsPoster,Base.Sound:Drawing_B,CONSUMES,1,consume,,
DecPaintWashYourHandsPoster,Base.Category:Decorations,CONSUMES,1,consume,,
DecPaintWashYourHandsPoster,Base.CanBeDoneFromFloor:False,CONSUMES,1,consume,,
